ID,site,transect,subQuadrat,quadratID,time,TSF,TSFcont,TSFcont_unscaled,size,sizeNext,size_unscaled,stage,stageNext,surv,fl,fs,fps,nbFlow,abLarge,abLarge_unscaled,summerT,summerT_unscaled,fallR,fallR_unscaled,winterR,winterR_unscaled,fallwinterR,fallwinterR_unscaled,prevwinterT,prevwinterT_unscaled,prevfallR,prevfallR_unscaled,prevwinterR,prevwinterR_unscaled
Pr4.1.4,Prisioneros,4,1,4_1,2016,>10,0.09878644,66,0.354050759,NA,5.123963979,NA,NA,0,0,NA,NA,NA,-0.654309706,1,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.2.1,Prisioneros,4,2,4_2,2016,>10,0.09878644,66,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.2.2,Prisioneros,4,2,4_2,2016,>10,0.09878644,66,-0.624230172,NA,2.197224577,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.2.3,Prisioneros,4,2,4_2,2016,>10,0.09878644,66,-0.759759418,NA,1.791759469,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.2.4,Prisioneros,4,2,4_2,2016,>10,0.09878644,66,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.2.5,Prisioneros,4,2,4_2,2016,>10,0.09878644,66,-0.12563521,NA,3.688879454,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.2.6,Prisioneros,4,2,4_2,2016,>10,0.09878644,66,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.4.1,Prisioneros,4,4,4_4,2016,>10,0.09878644,66,-0.244856039,4.905274778,3.33220451,SD,J,1,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.4.2,Prisioneros,4,4,4_4,2016,>10,0.09878644,66,-0.064693091,NA,3.871201011,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.4.3,Prisioneros,4,4,4_4,2016,>10,0.09878644,66,-0.357323986,NA,2.995732274,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.4.4,Prisioneros,4,4,4_4,2016,>10,0.09878644,66,-0.528070642,NA,2.48490665,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.4.5,Prisioneros,4,4,4_4,2016,>10,0.09878644,66,-0.624230172,NA,2.197224577,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.1,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,0.316169938,NA,5.010635294,NA,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.2,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,0.403866832,5.703782475,5.272999559,NA,NA,1,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.3,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,-0.160852621,NA,3.583518938,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.4,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,-0.589012762,NA,2.302585093,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.5,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,-0.392541397,4.007333185,2.890371758,SD,J,1,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.6,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,-0.296381866,NA,3.17805383,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.7,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,-0.170268912,5.075173815,3.555348061,SD,J,1,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.8,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,-0.296381866,5.075173815,3.17805383,SD,J,1,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.5.9,Prisioneros,4,5,4_5,2016,>10,0.09878644,66,0.405576587,NA,5.278114659,NA,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.1,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,0.493535746,5.529429088,5.541263545,NA,LR,1,NA,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.2,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,-0.453483516,4.644390899,2.708050201,SD,J,1,0,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.3,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,-0.453483516,4.094344562,2.708050201,SD,J,1,0,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.4,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,-0.392541397,NA,2.890371758,SD,NA,0,0,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.5,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,-0.624230172,NA,2.197224577,SD,NA,0,0,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.6,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,0.293108639,NA,4.941642423,SR,NA,0,NA,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.7,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,0.589695276,5.908082938,5.828945618,NA,LR,1,0,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.8,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,-0.244856039,NA,3.33220451,SD,NA,0,0,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.9,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,0.273440835,6.436150368,4.882801923,NA,LR,1,0,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.6.10,Prisioneros,4,6,4_6,2016,>10,0.09878644,66,-0.357323986,NA,2.995732274,SD,NA,0,0,NA,NA,NA,0.872134104,4,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.7.1,Prisioneros,4,7,4_7,2016,>10,0.09878644,66,0.785620024,6.876264612,6.415096959,LR,LR,1,NA,NA,NA,NA,-0.654309706,1,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.8.1,Prisioneros,4,8,4_8,2016,>10,0.09878644,66,-0.528070642,NA,2.48490665,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.8.2,Prisioneros,4,8,4_8,2016,>10,0.09878644,66,-0.759759418,NA,1.791759469,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.8.3,Prisioneros,4,8,4_8,2016,>10,0.09878644,66,-0.296381866,4.094344562,3.17805383,SD,J,1,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.8.4,Prisioneros,4,8,4_8,2016,>10,0.09878644,66,-0.244856039,NA,3.33220451,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.8.5,Prisioneros,4,8,4_8,2016,>10,0.09878644,66,-0.663599888,4.430816799,2.079441542,SD,J,1,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.8.6,Prisioneros,4,8,4_8,2016,>10,0.09878644,66,-0.663599888,NA,2.079441542,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.9.1,Prisioneros,4,9,4_9,2016,>10,0.09878644,66,-0.200222336,NA,3.465735903,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.9.2,Prisioneros,4,9,4_9,2016,>10,0.09878644,66,-0.296381866,NA,3.17805383,SD,NA,0,0,NA,NA,NA,-1.163124309,0,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.1,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,0.354050759,5.429345629,5.123963979,NA,SR,1,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.2,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,0.30019561,NA,4.96284463,NA,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.3,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,0.093277887,NA,4.343805422,NA,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.4,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,-0.200222336,NA,3.465735903,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.5,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,-0.257012151,NA,3.295836866,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.6,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,-0.392541397,NA,2.890371758,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.7,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,-0.051048084,5.991464547,3.912023005,J,LR,1,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.8,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,-0.244856039,NA,3.33220451,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.9,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,-0.200222336,NA,3.465735903,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.10,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,-0.22179474,NA,3.401197382,SD,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Pr4.10.11,Prisioneros,4,10,4_10,2016,>10,0.09878644,66,0.608800833,NA,5.886104031,NA,NA,0,0,NA,NA,NA,0.3633195,3,0.460992933,26.80104026,0.311882027,215.5000032,-0.146137562,204.7000031,0.38239476,583.1000087,1.004747815,18.5615654,-0.312349614,113.1000017,-0.403591218,179.2000027
Bu1.2.1,Bujeo,1,2,1_2,2016,>10,0.09878644,66,0.316169938,5.509388337,5.010635294,NA,LR,1,0,NA,NA,NA,0.3633195,3,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.2.2,Bujeo,1,2,1_2,2016,>10,0.09878644,66,0.348027961,5.288267031,5.105945474,NA,NA,1,0,NA,NA,NA,0.3633195,3,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.2.3,Bujeo,1,2,1_2,2016,>10,0.09878644,66,0.348027961,4.852030264,5.105945474,NA,NA,1,0,NA,NA,NA,0.3633195,3,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.4.1,Bujeo,1,4,1_4,2016,>10,0.09878644,66,0.677392171,NA,6.091309882,LR,NA,0,NA,NA,NA,NA,-0.145495103,2,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.4.2,Bujeo,1,4,1_4,2016,>10,0.09878644,66,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,-0.145495103,2,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.4.3,Bujeo,1,4,1_4,2016,>10,0.09878644,66,0.767061084,3.295836866,6.359573869,LR,SR,1,NA,NA,NA,NA,-0.145495103,2,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.5.1,Bujeo,1,5,1_5,2016,>10,0.09878644,66,0.512641303,3.912023005,5.598421959,LR,SR,1,NA,NA,NA,NA,-0.654309706,1,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.1,Bujeo,1,6,1_6,2016,>10,0.09878644,66,0.009894036,NA,4.094344562,SD,NA,0,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.2,Bujeo,1,6,1_6,2016,>10,0.09878644,66,0.354050759,NA,5.123963979,NA,NA,0,NA,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.3,Bujeo,1,6,1_6,2016,>10,0.09878644,66,0.070836155,4.356708827,4.276666119,NA,NA,1,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.4,Bujeo,1,6,1_6,2016,>10,0.09878644,66,0.193750461,5.288267031,4.644390899,NA,NA,1,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.5,Bujeo,1,6,1_6,2016,>10,0.09878644,66,0.354050759,5.135798437,5.123963979,NA,SR,1,NA,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.6,Bujeo,1,6,1_6,2016,>10,0.09878644,66,-0.12563521,NA,3.688879454,SD,NA,0,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.7,Bujeo,1,6,1_6,2016,>10,0.09878644,66,-0.296381866,NA,3.17805383,SD,NA,0,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.8,Bujeo,1,6,1_6,2016,>10,0.09878644,66,-0.296381866,NA,3.17805383,SD,NA,0,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.9,Bujeo,1,6,1_6,2016,>10,0.09878644,66,-0.170268912,NA,3.555348061,SD,NA,0,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.6.10,Bujeo,1,6,1_6,2016,>10,0.09878644,66,0.241582812,4.65396035,4.787491743,NA,SR,1,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.1,Bujeo,1,7,1_7,2016,>10,0.09878644,66,0.30019561,NA,4.96284463,NA,NA,0,0,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.2,Bujeo,1,7,1_7,2016,>10,0.09878644,66,0.403866832,NA,5.272999559,SR,NA,0,NA,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.3,Bujeo,1,7,1_7,2016,>10,0.09878644,66,0.53071361,NA,5.65248918,LR,NA,0,NA,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.4,Bujeo,1,7,1_7,2016,>10,0.09878644,66,0.425439236,NA,5.33753808,NA,NA,0,0,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.5,Bujeo,1,7,1_7,2016,>10,0.09878644,66,0.093277887,NA,4.343805422,SD,NA,0,0,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.6,Bujeo,1,7,1_7,2016,>10,0.09878644,66,-0.453483516,NA,2.708050201,SD,NA,0,0,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.7,Bujeo,1,7,1_7,2016,>10,0.09878644,66,-0.392541397,NA,2.890371758,SD,NA,0,0,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.8,Bujeo,1,7,1_7,2016,>10,0.09878644,66,0.041752059,NA,4.189654742,SD,NA,0,0,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.7.9,Bujeo,1,7,1_7,2016,>10,0.09878644,66,0.193750461,5.010635294,4.644390899,NA,NA,1,0,NA,NA,NA,1.380948707,5,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.8.1,Bujeo,1,8,1_8,2016,>10,0.09878644,66,0.041752059,NA,4.189654742,SD,NA,0,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.8.2,Bujeo,1,8,1_8,2016,>10,0.09878644,66,0.122361983,5.288267031,4.430816799,NA,NA,1,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.8.3,Bujeo,1,8,1_8,2016,>10,0.09878644,66,-0.341015569,NA,3.044522438,SD,NA,0,0,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
Bu1.8.4,Bujeo,1,8,1_8,2016,>10,0.09878644,66,0.293108639,NA,4.941642423,NA,NA,0,NA,NA,NA,NA,0.872134104,4,-0.2596672,25.39079943,0.402644942,232.2000035,-0.056166214,228.6000034,0.525150077,627.8000094,0.045638335,16.98635418,-0.223352773,129.3000019,-0.268319322,209.2000031
