"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge","size_unscaled","abLarge_unscaled","TSFcont_unscaled","quadratID","date","summerT_unscaled","summerT","fallR_unscaled","fallR","winterR_unscaled","winterR","fallwinterR_unscaled","fallwinterR","prevwinterT_unscaled","prevwinterT","prevfallR_unscaled","prevfallR","prevwinterR_unscaled","prevwinterR"
"SierraCarboneraY5",2,6,"CY2.6.42",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.43",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.44",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.45",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.47",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.49",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.52",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.54",2011,0.178935990652257,NA,1,1,3,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.78749174278205,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.55",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.56",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.57",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.59",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.60",2011,-0.103931320243082,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.0943445622221,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.69",2011,0.48171414144396,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","LR",NA,98,98,47.3303684230486,5.52942908751142,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.72",2011,0.241843536839197,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.9416424226093,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.75",2011,0.253339825703413,NA,1,1,2,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.969813299576,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.76",2011,0.623855061493443,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","LR",NA,98,98,47.3303684230486,5.87773578177964,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.77",2011,0.461803301547591,NA,1,2,2,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.48063892334199,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.78",2011,0.531933890572346,NA,1,1,5,0,NA,"2014",-0.996056561159847,"3","FD","LR",NA,98,98,47.3303684230486,5.65248918026865,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.83",2011,0.0878730561498095,NA,1,1,2,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.56434819146784,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.88",2011,0.0660447909562733,NA,1,1,1,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.51085950651685,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.89",2011,0.435465694708307,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.41610040220442,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.90",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.91",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.92",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.93",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.94",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.95",2011,0.0615354493105254,NA,1,1,2,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.49980967033027,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.96",2011,0.0615354493105254,NA,1,1,2,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.49980967033027,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.97",2011,0.0660447909562733,NA,1,1,2,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.51085950651685,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.99",2011,0.0333800609950185,NA,1,1,2,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.43081679884331,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.103",2011,0.0333800609950185,NA,1,1,1,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.43081679884331,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.108",2011,0.461803301547591,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.48063892334199,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.111",2011,0.253339825703413,NA,1,1,2,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.969813299576,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.112",2011,0.321076910701736,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.13579843705026,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.113",2011,0.321076910701736,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.13579843705026,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.114",2011,0.12053778611106,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.64439089914137,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.116",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.117",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.119",2011,0.395480745752895,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.31811999384422,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.120",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.121",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.122",2011,0.178935990652257,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.78749174278205,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.123",2011,0.581746475829039,NA,1,1,3,0,NA,"2014",-0.996056561159847,"3","FD","LR",NA,98,98,47.3303684230486,5.77455154554441,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.125",2011,0.383298012207639,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.28826703069454,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.127",2011,0.34440276020586,NA,1,1,4,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.19295685089021,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.128",2011,0.359972162703515,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.23110861685459,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.129",2011,0.473535686031154,NA,1,1,4,0,NA,"2014",-0.996056561159847,"3","FD","LR",NA,98,98,47.3303684230486,5.50938833662798,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.133",2011,0.198846830548626,NA,1,1,3,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.83628190695148,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.134",2011,-0.0295274851919219,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.27666611901606,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.135",2011,0.15078060233675,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.71849887129509,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.136",2011,0.15078060233675,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.71849887129509,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.137",2011,0.15078060233675,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.71849887129509,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.138",2011,0.0878730561498095,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.56434819146784,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.140",2011,0.227002218864128,NA,1,1,4,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.90527477843843,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.141",2011,0.451471325218271,NA,1,1,4,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.4553211153577,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.142",2011,0.781240551790586,NA,1,3,2,0,NA,"2014",-0.996056561159847,"3","FD","LR",NA,98,98,47.3303684230486,6.26339826259162,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.143",2011,0.45838829193984,NA,1,1,4,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.47227067367148,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.145",2011,0.321076910701736,NA,1,1,3,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,5.13579843705026,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.146",2011,0.662022228972636,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","LR",NA,98,98,47.3303684230486,5.97126183979046,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
"SierraCarboneraY5",2,6,"CY2.6.151",2011,0.175520981044501,NA,0,NA,NA,0,NA,"2014",-0.996056561159847,"3","FD","SR",NA,98,98,47.3303684230486,4.77912349311153,62,3,"2_6",2014-05-01,26.77426176714,0.321526121998967,243.600003629923,0.484252860903441,214.400003194809,-0.0842311974629554,488.800007283688,0.118845003915781,17.698903406242,0.330762196469422,64.2000009566545,-0.576986769671275,231.100003443658,-0.135773818469248
